,customerID,gender,SeniorCitizen,Partner,Dependents,months_active,has_cash_card,MultipleLines,digital_access_level,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,subscription_type,PaperlessBilling,PaymentMethod,monthly_spend,total_transaction_value,churned,avg_spend_per_month
4963,8313-AFGBW,1,0,1,0,0.5939741817803856,1,0,0,0,2,2,0,2,2,2,0,2,73.6,0.5467854903781632,0,0.33629282103262687
4964,3943-KDREE,0,0,0,0,-0.26164900502213034,1,2,1,0,0,0,0,0,0,0,1,0,74.95,-0.1978065944716291,1,0.19134725083802928
4965,9239-ZBZZV,0,0,0,0,-1.076528230548336,0,1,0,0,0,2,0,2,2,0,1,2,47.95,-0.8727572379553376,1,-0.4621502056393279
4966,3097-IDVPU,1,0,1,1,-0.5468567339563023,1,2,0,0,0,0,0,0,0,0,0,1,50.1,-0.6056844059568651,0,-0.5592746358328808
4967,4398-HSCJH,0,0,0,0,-1.1987601143772668,1,2,0,0,0,0,2,2,0,0,1,2,63.6,-0.9386927046145787,1,-0.4279154423933658
4968,2197-OMWGI,0,1,1,1,1.4495973685829016,0,1,0,0,2,2,0,2,2,2,1,2,53.0,0.6057281357155645,0,-0.36546298410952
4969,2303-PJYHN,0,0,1,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,0,19.85,-0.9844217853722258,0,-1.2854410443446422
4970,9795-VOWON,1,0,0,0,-1.0357842692720256,0,1,0,0,0,0,0,0,0,1,1,1,24.35,-0.9408104044470602,0,-1.4328713957425758
4971,1237-WIYYZ,0,0,0,0,-0.5876006952326126,1,0,2,1,1,1,1,1,1,0,1,3,19.55,-0.8356313127671464,0,-1.4303866145392399
4972,1987-AUELQ,0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,1,25.05,-0.1807105801989921,0,-1.2725155158315145
4973,7852-LECYP,1,1,1,0,-0.791320501614164,1,2,1,2,2,0,0,0,2,0,0,1,93.8,-0.4510261400659517,0,1.0668184948133985
4974,4430-UZIPO,1,0,0,0,-1.1987601143772668,0,1,0,0,2,0,2,0,0,0,1,3,36.85,-0.9594064561010384,1,-0.9464064534894692
4975,4822-LPTYJ,1,0,1,0,1.6125732136881425,1,2,1,0,2,2,0,2,2,2,1,0,103.75,2.233687822562451,0,1.2334828933038215
4976,8165-CBKXO,1,0,1,1,1.368109446030281,0,1,0,0,2,2,0,2,2,2,1,1,56.75,0.6287360620205457,0,-0.28530406060190205
4977,6527-PZFPV,1,0,1,1,-0.3431369275747509,1,0,2,1,1,1,1,1,1,1,1,1,20.8,-0.8001598405730815,0,-1.498511032530701
4978,4855-SNKMY,0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,2,44.1,-0.9879071663465183,1,-0.6857805139395642
4979,9593-CVZKR,0,0,1,1,0.9606698332671781,1,2,2,1,1,1,1,1,1,2,1,3,24.45,-0.3959438850481781,0,-1.326942806586075
4980,8595-SIZNC,0,1,1,0,-0.42462485012737144,1,2,2,1,1,1,1,1,1,1,0,0,25.6,-0.7652398527103921,0,-1.3203785739915481
4981,8008-HAWED,1,0,0,0,-0.7505765403378537,0,1,0,0,0,2,0,2,2,0,1,2,50.75,-0.6929071678071963,1,-0.4601387160937703
4982,7124-UGSUR,0,1,1,0,1.1643896396487294,1,2,1,0,2,2,0,2,2,1,1,1,104.4,1.8184421804100401,1,1.3318618231692343
4983,1862-SKORY,0,1,1,0,0.3087664528462136,0,1,0,0,2,0,0,2,0,0,1,2,39.3,-0.2849631782021952,1,-0.7906382807203416
4984,5236-XMZJY,0,0,0,0,0.3902543753988342,1,0,0,2,2,2,0,0,0,0,0,0,59.65,0.11173053104274806,0,-0.14595193727195657
4985,4827-DPADN,0,0,1,1,1.6125732136881425,1,2,0,2,0,2,2,2,2,2,1,0,83.3,1.6585999618041978,0,0.633684319498558
4986,2694-CIUMO,0,0,0,0,-0.8320644628904743,1,2,1,0,0,0,2,0,0,0,1,1,79.55,-0.5845956451250703,0,0.4987699030507616
4987,5846-ABOBJ,1,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,24.45,-0.24382244708159134,0,-1.339266304777469
4988,1439-LCGVL,0,0,1,0,-0.26164900502213034,1,0,2,1,1,1,1,1,1,1,0,3,19.2,-0.8045937745973397,0,-1.5611880455763867
4989,0909-SDHNU,0,0,0,1,-1.0357842692720256,0,1,0,2,0,0,0,0,0,0,0,3,29.8,-0.9182657249804345,0,-1.191019358617876
4990,4647-XXZAM,0,0,1,1,-1.076528230548336,1,0,0,0,0,0,0,0,0,0,0,3,45.5,-0.8815368685108337,0,-0.5720327521868515
4991,1502-XFCVR,0,0,0,0,1.0421577558197987,1,0,1,2,2,2,0,2,2,1,1,2,106.45,1.704108448829295,1,1.3637641289637892
4992,7740-KKCXF,1,0,1,0,0.7569500268856267,0,1,0,0,2,0,0,0,0,0,1,1,30.05,-0.3325893650597736,0,-1.1532766689672043
4993,5360-XGYAZ,1,0,1,1,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,0,65.65,1.0505553974029513,0,-0.00048706095285229494
4994,9692-TUSXH,0,0,0,0,-0.5876006952326126,1,0,1,2,0,0,0,2,2,0,1,2,96.05,-0.23938851305733325,1,1.0570634278669688
4995,7912-SYRQT,0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,0,75.1,-0.7634089247302258,1,0.47023436018387954
4996,3557-HTYWR,0,0,0,0,0.5939741817803856,1,2,0,2,2,0,2,0,2,2,0,3,74.05,0.53516020067277,0,0.31771864097364727
4997,4816-JBHOV,1,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,2,44.7,-0.9660242680775429,1,-0.5946718698172456
4998,8920-NAVAY,1,1,0,0,1.2051336009250397,1,2,1,0,2,2,2,2,2,1,1,0,110.75,2.104486073407826,0,1.6222071708751682
4999,1699-TLDLZ,0,0,1,1,-0.6690886177852331,1,0,2,1,1,1,1,1,1,2,0,3,19.7,-0.8743234534564436,0,-1.5224270516128093
5000,5600-PDUJF,1,0,0,0,-1.076528230548336,1,0,0,0,0,0,2,0,0,0,1,1,49.5,-0.8694042132205752,0,-0.4201850119829873
5001,8292-TYSPY,1,0,0,0,-0.5468567339563023,1,0,0,0,0,2,2,0,0,0,1,1,55.0,-0.5456608513299681,1,-0.32204341989333185
5002,0567-XRHCU,0,0,1,1,1.4903413298592119,0,1,0,2,0,2,0,0,2,2,1,1,43.95,0.298595481885984,0,-0.7255370131929396
5003,1867-BDVFH,1,0,1,1,-0.8728084241667845,1,2,1,0,0,0,0,0,0,0,1,2,74.35,-0.6393249501707637,1,0.365658417072052
5004,2067-QYTCF,0,0,1,0,1.2866215234776603,1,2,1,0,2,2,2,2,2,0,1,2,111.15,2.0603893862710496,0,1.452684309181445
5005,2359-QWQUL,0,0,1,0,0.2680224915699033,1,0,1,2,0,2,2,2,2,1,1,1,104.7,0.8168804565125727,1,1.3657143123839142
5006,9103-TCIHJ,0,0,0,0,-0.7098325790615434,1,2,0,2,0,0,0,0,0,0,1,3,55.7,-0.6103830524601835,1,-0.1594486377129341
5007,7407-SUJIZ,1,0,0,0,-0.3023929662984406,1,0,2,1,1,1,1,1,1,0,0,3,20.6,-0.7684605212056244,0,-1.4292270499776831
5008,9150-KPBJQ,0,0,0,0,-1.076528230548336,1,0,2,1,1,1,1,1,1,2,0,1,19.65,-0.9558107782604708,0,-1.5016170090348708
5009,0052-DCKON,1,0,1,0,1.368109446030281,1,2,1,2,2,2,2,2,2,1,0,0,115.8,2.4966134923889807,0,1.8399368322513532
5010,3654-ARMGP,0,0,0,0,1.1643896396487294,1,2,0,0,2,2,2,2,2,2,0,1,88.65,1.3403052651075797,0,0.7432538168052242
5011,9699-UBQFS,0,1,1,0,0.4309983366751445,1,2,1,2,2,0,0,2,0,0,1,2,94.5,0.8265645213715244,0,1.0558777527708032
5012,9367-TCUYN,0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,3,20.1,-0.9087140163610128,0,-1.5295017758723075
5013,1261-FWTTE,1,1,0,0,-0.38388088885106114,0,1,0,0,0,0,0,0,2,0,1,0,34.65,-0.6683330260011091,0,-1.0399158523976193
5014,3528-HFRIQ,1,1,1,0,1.5718292524118322,0,1,0,0,2,2,0,2,2,0,1,0,52.3,0.6537293319184782,0,-0.38996322870861
5015,0708-SJDIS,0,0,0,0,0.06430268518835193,1,2,0,0,0,0,2,2,0,0,0,3,65.0,-0.0555015776035243,0,-0.04451207867862532
5016,4140-WJAWW,0,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,1,19.85,-0.9596932279533534,1,-1.430883570779907
5017,2073-QBVBI,0,0,1,0,0.3495104141225239,0,1,0,0,2,0,2,0,0,1,0,3,35.45,-0.39338499775059627,0,-1.0222966544694048
5018,6928-ONTRW,0,0,1,1,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,0,1,19.7,-0.398613069212035,0,-1.511924249582042
5019,3320-VEOYC,1,1,0,0,-0.7505765403378537,1,2,1,0,0,0,0,2,2,0,1,2,95.6,-0.4455995342452179,0,0.866379477744298
5020,5231-FIQPA,0,0,0,0,0.3495104141225239,1,0,2,1,1,1,1,1,1,2,1,3,19.85,-0.6498031524668961,0,-1.491940503373099
5021,6617-WLBQC,0,0,1,1,-0.38388088885106114,1,2,1,2,0,0,0,0,0,1,0,1,81.85,-0.2084392123805466,0,0.4616122208530491
5022,2599-CIPQE,1,0,1,1,1.5718292524118322,1,0,1,2,2,2,2,2,2,2,0,1,109.3,2.4263323291985017,0,1.484845018946454
5023,6653-CBBOM,0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,70.3,-0.97634805476089,1,0.18223638642579726
5024,8774-GSBUN,1,0,1,0,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,3,25.4,-0.21450554002567587,0,-1.3199058799242465
5025,7326-RIGQZ,1,0,1,1,-1.076528230548336,1,0,1,0,0,0,0,0,0,0,1,2,69.8,-0.84066084986929,0,-0.06044391110001457
5026,1401-FTHFQ,1,0,1,1,-0.38388088885106114,1,0,2,1,1,1,1,1,1,1,1,1,20.0,-0.8109027553482742,0,-1.5053981978225557
5027,3247-ZVOUO,1,1,1,0,-0.9135523854430948,1,2,1,0,0,0,0,0,2,0,0,2,85.55,-0.6315821101582534,1,0.675051325087429
5028,0254-FNMCI,0,0,0,0,1.6125732136881425,1,0,1,2,2,2,2,2,2,2,1,2,109.9,2.356337937860337,0,1.361403110808895
5029,1848-LBZHY,0,0,1,0,-1.0357842692720256,1,0,0,2,0,0,0,0,0,0,1,0,50.3,-0.850697864700322,0,-0.46617318473044306
5030,6101-IMRMM,1,0,0,1,-1.076528230548336,1,0,1,0,0,2,0,2,2,0,0,3,94.5,-0.7534822067654688,1,1.0306511239648424
5031,8118-TJAFG,1,0,1,1,-0.9542963467194051,1,0,1,0,2,0,2,2,2,0,1,2,101.5,-0.6072726808312263,0,1.1914256707140243
5032,5429-LWCMV,0,0,0,0,-0.8320644628904743,1,2,1,0,2,0,0,0,2,0,1,2,89.15,-0.5407857298406097,0,0.7729240958188287
5033,7298-IZWLY,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,19.4,-0.9988044967344959,0,-1.5041017902382066
5034,9758-MFWGD,0,1,1,1,0.6347181430566958,0,1,0,0,2,0,0,0,0,1,0,0,29.9,-0.39466444139938717,0,-1.1882930014642152
5035,3955-JBZZM,1,0,0,0,-0.506112772679992,1,0,1,0,0,0,0,2,0,0,0,2,78.8,-0.28324254708830404,0,0.572015731189098
5036,1268-ASBGA,0,1,1,0,-0.6690886177852331,1,2,1,0,0,0,0,0,2,0,1,1,85.35,-0.4006645909247514,1,0.7006238649717619
5037,8943-URTMR,0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,2,0,0,1,3,79.65,-0.9399942076366248,1,0.3826754034948978
5038,4815-TUMEQ,0,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,1,1,3,19.3,-0.9256556150208647,0,-1.5332565563573486
5039,4713-LZDRV,0,1,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,2,0,1,2,79.6,-0.9213099184896265,1,1.0842119632367504
5040,9909-IDLEK,1,0,1,1,-0.506112772679992,1,2,1,0,2,0,2,2,0,0,0,3,96.8,-0.20144639105870665,0,0.8791346879214228
5041,4092-OFQZS,1,0,1,0,-0.506112772679992,1,0,2,1,1,1,1,1,1,1,0,3,20.65,-0.8231677668780627,0,-1.4552344265725994
5042,1561-BWHIN,1,0,1,1,-0.5468567339563023,1,0,2,1,1,1,1,1,1,1,0,3,19.8,-0.8553744518303853,0,-1.5461251074314672
5043,4325-NFSKC,1,1,0,0,-0.5468567339563023,1,2,1,2,0,0,0,2,0,0,1,2,90.6,-0.27499234149092827,1,0.7477202771218333
5044,9927-DSWDF,1,0,1,0,-0.42462485012737144,1,0,1,2,2,0,2,2,2,0,1,2,104.6,-0.04533220653296209,0,1.1369194433075134
5045,9500-LTVBP,0,0,0,0,0.10504664646466222,1,2,1,0,0,0,2,0,0,0,0,1,80.05,0.24379999872052566,0,0.5375837630857284
5046,7252-NTGSS,0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,45.15,-0.9874439195081629,0,-0.6509935770928609
5047,8149-AIQCG,1,0,0,0,0.2680224915699033,1,2,1,0,0,0,0,0,0,0,1,1,73.15,0.19745325551173806,0,0.17301933478265355
5048,1360-JYXKQ,0,1,1,0,0.8791819107145575,1,0,1,0,0,2,2,2,2,1,1,2,99.1,1.3914168329394507,0,1.1889715658218407
5049,2955-PSXOE,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,0,20.2,-0.9984515467624158,1,-1.477597457402623
5050,7762-URZQH,1,0,1,0,1.368109446030281,1,2,1,2,0,2,0,2,2,2,1,1,106.05,2.0727205759206035,1,1.3576382908038407
5051,0899-WZRSD,1,0,0,0,0.9606698332671781,1,2,1,2,0,0,2,2,2,0,1,3,105.35,1.549075173593046,0,1.2812491965155692
5052,3255-GRXMG,1,0,0,1,-0.5876006952326126,1,0,0,0,0,0,0,0,0,0,1,1,45.65,-0.6777082596344907,0,-0.7715514799213832
5053,4828-FAZPK,0,0,1,1,-0.6690886177852331,1,2,1,0,2,0,0,0,0,0,1,1,79.95,-0.44795988718350455,0,0.4786500774737495
5054,6094-ZIVKX,0,0,0,0,1.4495973685829016,1,0,0,2,0,2,0,0,0,1,1,1,54.45,0.6139783413129402,0,-0.3563521196972882
5055,6925-BAYGL,0,1,1,0,0.8384379494382472,1,2,2,1,1,1,1,1,1,2,0,1,25.1,-0.44458480307548726,0,-1.3494515085513346
5056,3262-EIDHV,0,0,1,1,1.6125732136881425,1,2,0,2,0,2,2,2,2,2,0,1,84.7,1.5929512669972716,0,0.5652147930066339
5057,7354-OIJLX,1,0,0,0,-0.9542963467194051,1,2,1,0,0,0,0,0,0,0,1,2,75.85,-0.6876570369725026,0,0.520718803680229
5058,1376-HHBDV,0,0,0,0,-0.09867315991688919,1,0,0,2,0,0,0,0,0,0,1,3,48.8,-0.3293686965645414,0,-0.4497262996226481
5059,6907-NZZIJ,0,0,0,0,0.1457906077409725,1,2,1,0,2,0,0,2,2,0,1,2,99.15,0.5877938652592368,1,1.1805662565661115
5060,6133-OZILE,0,0,0,0,-0.5876006952326126,0,1,0,0,0,2,2,0,0,0,1,2,35.2,-0.739430386002024,0,-1.0290484357337542
5061,4135-FRWKJ,0,1,1,1,0.9199258719908678,1,2,0,2,0,2,2,2,0,1,0,2,76.25,0.8255718495750487,0,0.3557494108187486
5062,2911-UREFD,0,0,1,0,0.2680224915699033,0,1,0,2,0,2,0,2,2,0,0,2,55.9,-0.04365569416558104,1,-0.2912312387637058
5063,3744-ZRRDZ,1,0,0,0,-0.46536881140368175,1,2,1,0,2,0,0,0,0,0,1,2,82.35,-0.18990933884633363,1,0.7762962988804988
5064,5673-TIYIB,1,0,0,0,-1.2395040756535771,0,1,0,0,2,2,2,0,0,0,1,1,40.4,-0.9733259206249529,1,-0.868826062585313
5065,6551-ZCOTS,1,1,0,0,0.02355872391204165,1,2,2,1,1,1,1,1,1,1,1,0,24.9,-0.6333248006453995,0,-1.2956813547583905
5066,7191-ADRGF,1,0,1,0,0.4717422979514547,0,1,0,0,2,2,0,2,2,2,0,0,54.3,0.0472730423915927,0,-0.34690906528461046
5067,5018-LXQQG,0,0,1,1,-0.09867315991688919,1,0,0,2,0,0,2,0,2,0,0,0,66.3,-0.15873944443699672,0,-0.022620019449234134
5068,6892-BOGQE,0,0,1,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,1,0,20.9,-0.34858241066965984,0,-1.4500665482952386
5069,1602-IJQQE,0,0,0,0,-1.1580161531009565,1,2,1,0,0,0,0,0,0,0,0,2,75.35,-0.8581980516070273,1,0.6535165546585177
5070,4628-WQCQQ,1,0,0,1,0.10504664646466222,1,0,1,0,0,2,0,2,0,1,1,2,85.15,0.3296991981755558,1,0.7218835346245897
5071,1746-TGTWV,1,0,1,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,0,1,75.35,-0.9741200580621336,0,0.34954498745041834
5072,5995-SNNEW,1,1,1,0,-0.38388088885106114,1,2,1,0,2,2,0,2,2,0,1,2,104.45,-0.043435100433030886,0,1.0003415947937149
5073,8050-WYBND,0,0,0,1,-0.42462485012737144,0,1,0,0,0,2,0,2,2,1,1,1,49.45,-0.5523227820529827,0,-0.5936177202158305
5074,2821-WARNZ,0,0,0,1,0.6754621043330061,1,0,2,1,1,1,1,1,1,1,0,1,19.45,-0.6008975219605268,0,-1.523912426770926
5075,4879-GZLFH,0,0,1,1,0.3902543753988342,1,0,1,0,0,2,0,2,2,0,1,2,92.15,0.7024143686922973,0,0.9101589560887887
5076,1644-IRKSF,0,0,1,1,0.02355872391204165,1,0,1,0,0,2,0,2,2,1,1,2,93.8,0.3711267011484749,1,0.9900161667102874
5077,8314-HTWVE,0,0,1,1,-1.0357842692720256,1,0,2,1,1,1,1,1,1,2,0,3,19.85,-0.9437663604632323,0,-1.4645819368137205
5078,9402-ROUMJ,0,0,1,1,1.4088534073065913,1,2,1,2,0,2,2,0,2,1,1,0,100.25,1.943739420498528,0,1.1607704209096836
5079,2507-QZPQS,1,0,0,0,-0.7098325790615434,1,2,1,0,2,0,2,0,2,0,0,2,95.7,-0.36715640295038293,0,1.0582045866418337
5080,7159-NOKYQ,1,0,1,0,1.4088534073065913,1,2,1,0,2,2,0,0,2,2,1,2,93.15,1.8022064816943486,0,1.0021400109534295
5081,5707-ZMDJP,1,0,1,1,0.8384379494382472,1,0,0,2,2,0,2,2,0,2,1,3,69.7,0.6380892362806722,0,0.18454926452701584
5082,8779-YIQQA,1,0,1,1,-0.46536881140368175,1,0,2,1,1,1,1,1,1,1,0,3,19.8,-0.8529038020258236,0,-1.5945004968738576
5083,7136-IHZJA,0,0,1,1,0.3087664528462136,1,0,0,2,2,0,2,0,2,0,1,3,71.35,0.24878541707615903,0,0.211391152544939
5084,8966-OIQHG,0,0,1,1,-0.42462485012737144,1,0,2,1,1,1,1,1,1,1,0,0,20.75,-0.8077923837193169,0,-1.4656253297865498
5085,7074-STDCN,1,0,0,0,0.2680224915699033,0,1,0,0,0,0,2,0,2,0,1,2,40.6,-0.3480088669650295,0,-0.8772573287197096
5086,3705-PSNGL,1,0,0,0,0.512486259227765,1,0,2,1,1,1,1,1,1,1,1,2,20.4,-0.596860656654859,1,-1.461805292421421
5087,8739-QOTTN,0,0,1,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,20.35,-0.988899838142994,0,-1.4535779057703755
5088,1399-OUPJN,0,0,1,1,1.0014137945434884,1,0,2,1,1,1,1,1,1,2,0,0,19.75,-0.4461510185765933,0,-1.4074714101084749
5089,0277-BKSQP,1,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,2,0,0,1,2,54.4,-0.7977553688882849,0,-0.17929927865958453
5090,6502-HCJTI,1,1,1,0,-1.0357842692720256,1,2,1,2,2,0,0,0,2,0,1,1,94.7,-0.7104002507984236,1,1.0388942870044802
5091,2606-RMDHZ,1,0,0,0,-1.076528230548336,0,1,0,0,2,0,0,0,0,0,1,1,30.5,-0.9152877095910074,1,-0.9944455567539645
5092,5774-XZTQC,0,0,1,1,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,20.45,-0.9408545231935702,0,-1.4333446874003541
5093,2676-SSLTO,1,0,0,0,0.6754621043330061,1,2,0,0,0,0,2,2,0,2,1,0,66.15,0.403995167298448,0,0.016111014545622023
5094,6266-QHOJZ,0,0,0,0,1.3273654847539706,1,2,1,2,2,0,2,0,0,1,1,2,89.85,1.5712227843410815,0,0.8321786944122276
5095,7269-JISCY,0,0,0,0,0.9199258719908678,1,0,0,0,0,0,0,0,0,1,0,0,45.05,0.07910471799858006,0,-0.6634325423895608
5096,0363-SVHYR,1,0,1,1,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,0,86.85,1.7561465103378764,0,0.7760174345469257
5097,8547-NSBBO,1,0,0,0,0.10504664646466222,1,2,1,2,2,2,2,0,0,0,1,3,96.75,0.49417388516495125,0,1.074769794664074
5098,8258-GSTJK,1,1,0,0,-1.1987601143772668,1,2,1,0,0,0,0,0,0,0,1,2,77.0,-0.9024712137298433,1,0.4787536100238884
5099,6861-OKBCE,0,0,0,1,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,0,1,20.1,-0.9097066881574885,1,-1.48015753500606
5100,9940-RHLFB,0,0,0,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,0,2,75.3,-0.9741421174353885,1,0.3478884666481945
5101,6591-QGOYB,1,0,0,0,-0.6283446565089229,1,2,1,2,2,2,2,2,0,0,1,0,106.65,-0.26965397316321454,0,1.1118368836738384
5102,9070-BCKQP,0,0,1,0,1.6125732136881425,1,2,1,2,0,2,2,2,2,2,1,1,110.15,2.4697231163911164,0,1.4796602903009952
5103,6421-SZVEM,0,0,1,1,-0.18016108246950976,1,0,1,2,0,0,0,0,2,1,1,0,82.85,0.016544335447356305,0,0.5992063369284601
5104,1328-EUZHC,0,0,1,0,-0.5876006952326126,1,0,2,1,1,1,1,1,1,2,0,3,20.1,-0.8439035777377772,0,-1.4648974645855728
5105,2995-UPRYS,0,1,1,0,0.3087664528462136,1,0,1,0,2,0,2,2,2,1,1,1,99.2,0.7848281871730349,1,1.2177275398960024
5106,8878-RYUKI,0,0,0,0,0.797693988161937,1,0,0,0,0,2,0,0,2,0,1,2,59.45,0.33547875396836985,0,-0.2076194131437601
5107,9633-DENPU,0,0,1,0,0.5939741817803856,1,0,0,0,2,0,0,2,0,0,1,0,58.6,0.19416640889674083,0,-0.22710047734078173
5108,7811-JIVPF,0,0,0,0,-0.38388088885106114,1,0,0,0,0,2,0,0,0,0,0,1,49.7,-0.5303295869177324,0,-0.5893421941926991
5109,7113-HIPFI,1,0,1,1,1.368109446030281,1,0,0,2,2,2,2,0,0,2,0,3,65.85,0.8002035703317809,0,-0.09021108793997867
5110,8541-QVFKM,0,0,0,0,-0.9950403079957154,1,2,1,0,0,0,0,0,0,0,1,2,73.5,-0.7284448181210262,0,0.4712992664138807
5111,6686-YPGHK,1,1,0,0,0.5939741817803856,1,0,1,2,0,0,0,0,2,0,0,3,85.5,0.776048556617539,1,0.7025953890648342
5112,1383-EZRWL,0,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,20.05,-0.9346337799356559,1,-1.366610563653617
5113,9258-CNWAC,0,0,1,1,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,0,1,113.65,2.595726256423765,0,1.6640059096545932
5114,5371-VYLSX,0,1,0,0,0.7162060656093164,1,2,1,2,2,0,0,0,0,0,1,2,83.4,0.8075493416257009,0,0.5789399881423943
5115,6374-AFWOX,1,0,1,0,0.5532302205040753,1,0,0,2,2,2,2,0,0,2,0,3,65.65,0.33700085072296604,0,0.04780612219314348
5116,4759-TRPLW,1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,70.4,-0.97630393601438,1,0.18554942803024546
5117,5317-FLPJF,0,0,0,0,1.368109446030281,0,1,0,2,0,2,2,2,2,2,1,0,61.35,0.8427119825941956,0,-0.041845700275045625
5118,7621-VPNET,0,0,1,0,0.3902543753988342,1,2,1,0,0,2,2,0,0,0,1,1,85.9,0.6381554144004372,0,0.7952674061631118
5119,6034-YMTOB,0,0,0,0,-1.1172721918246462,1,0,1,0,0,0,2,0,0,0,1,3,75.65,-0.8311312006231233,0,0.49995707629235525
5120,8563-IIOXK,1,0,1,1,-1.0357842692720256,1,0,0,2,0,0,0,0,0,1,1,2,49.75,-0.8611981263697094,1,-0.5788165992816734
5121,4903-CNOZC,1,0,0,0,-0.13941712119319946,1,2,0,0,2,2,0,0,2,1,0,1,70.9,-0.14060663962137404,0,0.097582461291455
5122,4353-HYOJD,0,0,1,1,-0.22090504374582004,1,0,0,0,2,0,0,0,0,0,0,3,49.85,-0.4178709020636634,0,-0.5073057356555072
5123,8020-BWHYL,0,1,0,0,-0.7098325790615434,1,0,1,0,2,0,0,0,0,0,1,1,75.3,-0.5011229767280918,1,0.3875345311814218
5124,7267-FRMJW,0,0,1,1,-0.3023929662984406,1,0,2,1,1,1,1,1,1,2,0,3,20.1,-0.7929243661454365,0,-1.5027103127643384
5125,2982-VPSGI,0,0,1,0,-0.8728084241667845,1,2,1,0,0,0,0,2,2,0,1,2,94.0,-0.531366377460718,1,1.1026595812615176
5126,4188-FRABG,1,0,1,0,1.0014137945434884,1,2,1,2,2,2,2,2,0,0,1,2,103.05,1.6070030877607167,0,1.2974236275440518
5127,8199-ZLLSA,1,0,0,0,1.4088534073065913,1,2,1,2,2,2,2,2,2,1,1,0,118.35,2.435729622205138,1,1.7121940545216425
5128,4128-ETESU,0,1,1,0,0.5939741817803856,1,2,1,0,0,2,0,2,2,0,0,2,99.7,1.087041600766747,0,1.1994811394851228
5129,0620-DLSLK,0,0,0,0,-0.791320501614164,1,0,1,0,0,0,0,2,0,0,1,3,81.9,-0.5534257507157335,0,0.47531314374234646
5130,4625-EWPTF,1,0,0,0,-0.9950403079957154,0,1,0,2,0,0,0,0,0,0,1,2,30.45,-0.9074566320854769,1,-1.2090340223420615
5131,5980-NOPLP,0,0,1,0,0.4717422979514547,1,2,1,0,0,0,0,2,2,0,1,2,96.1,0.9180226828868187,1,1.1391783353105458
5132,3850-OKINF,1,0,1,1,1.5718292524118322,1,2,0,2,0,0,0,2,0,1,1,2,66.2,1.0629307057990152,0,0.04283199497103359
5133,6892-XPFPU,1,1,1,0,-0.3431369275747509,1,2,1,0,2,2,0,2,2,0,1,2,104.25,0.06644263775020126,1,1.2130064556096645
5134,8010-EZLOU,1,1,0,0,-0.7098325790615434,1,2,1,0,2,0,0,0,0,0,1,2,80.2,-0.47032809166409023,1,0.5417014005083995
5135,1156-ZFYDO,0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,19.75,-0.9986500811217108,0,-1.4925061446226389
5136,3295-YVUSR,1,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,0,0,1,3,72.6,-0.9392883076924641,0,0.40917973633048177
5137,8016-NCFVO,1,1,0,0,0.9199258719908678,1,2,1,2,2,2,2,2,2,0,1,2,116.5,1.808537521818538,0,1.6978324462205703
5138,4119-ZYPZY,1,1,0,0,1.5718292524118322,1,2,1,0,2,0,2,2,2,2,1,2,106.8,2.3558967503952366,0,1.410348245404184
